0,0,0,-48.90142238162329,122.4627919690924,527.994
1,0,1,-51.76921390843655,135.8189127023505,528.084
2,0,2,-52.96018033363333,150.42371495929203,527.47
3,0,3,-52.31006926805318,165.21491307868317,526.14
4,0,4,-49.90837668039076,179.03503588301695,524.14
5,0,5,-46.045730534924715,-168.81341190328274,521.575
6,0,6,-41.075333574014735,-158.4490779510303,518.595
7,0,7,-35.31054463149725,-149.64298335602453,515.389
8,0,8,-28.99213470580439,-142.05773043364522,512.166
9,0,9,-22.295195696309417,-135.36914474550517,509.137
10,0,10,-15.346775951763744,-129.30227019637636,506.499
11,0,11,-8.242401644125525,-123.6294975623573,504.415
12,0,12,-1.0587696079150675,-118.1568494710196,503.003
13,0,13,6.1364938135650995,-112.70805240026358,502.326
14,0,14,13.276738567176933,-107.10891603568642,502.386
15,0,15,20.288409278531507,-101.17158968454525,503.127
16,0,16,27.08181275722186,-94.67860012366687,504.44
17,0,17,33.539288749510774,-87.36773639081446,506.177
18,0,18,39.4995850268307,-78.92485759549166,508.164
19,0,19,44.73952515805148,-69.00530556199044,510.218
20,0,20,48.96174319727826,-57.32688419456256,512.167
21,0,21,51.81277002477372,-43.88186171906756,513.864
22,0,22,52.9665426548452,-29.203146570022763,515.202
23,0,23,52.2652154157737,-14.376364872603135,516.121
24,0,24,49.80939357893894,-0.5637781148014271,516.616
25,0,25,45.89936299610593,11.55183405644545,516.731
26,0,26,40.89320999489093,21.86992592046962,516.555
27,0,27,35.10546478657304,30.630608295231237,516.208
28,0,28,28.776239256329458,38.17579191284468,515.83
29,0,29,22.079412944955788,44.830305202310115,515.561
30,0,30,15.140733050166556,50.8682812210606,515.527
31,0,31,8.054387026842585,56.51603487214991,515.827
32,0,32,0.8957446250927933,61.96613309394281,516.516
33,0,33,-6.268985396198184,67.39338091786743,517.603
34,0,34,-13.374692017611379,72.97036697896624,519.045
35,0,35,-20.349602650852944,78.88305683777118,520.751
36,0,36,-27.106111155194185,85.34645801916508,522.592
37,0,37,-33.529162994066226,92.61957812666398,524.407
38,0,38,-39.460844193858385,101.01256239009984,526.022
39,0,39,-44.682325738847204,110.86634653208301,527.268
40,1,0,-50.526604422925296,137.93797889234696,528.124
41,1,1,-52.590018231564486,152.0218426212916,527.867
42,1,2,-52.86574955326332,166.87395236770092,526.893
43,1,3,-51.313162177554794,-178.69524763218715,525.219
44,1,4,-48.13748962861946,-165.66162111078035,522.92
45,1,5,-43.67781323270802,-154.41735388775516,520.126
46,1,6,-38.275464863402675,-144.8717820320688,517.007
47,1,7,-32.20825563500454,-136.71902235193147,513.766
48,1,8,-25.68212941136783,-129.61976470975523,510.614
49,1,9,-18.845878448466692,-123.27319391411442,507.758
50,1,10,-11.80897701831809,-117.4293523621432,505.379
51,1,11,-4.656152336915563,-111.87940701996847,503.62
52,1,12,2.5415005835570508,-106.44022002537467,502.571
53,1,13,9.717824957685831,-100.93851630930774,502.266
54,1,14,16.80375263192314,-95.19523563248663,502.677
55,1,15,23.718928138231064,-89.00974118804221,503.72
56,1,16,30.361389558906016,-82.14384378904863,505.266
57,1,17,36.59386887465095,-74.30922066007214,507.15
58,1,18,42.2264219397424,-65.1706051355135,509.194
59,1,19,46.99921128268016,-54.39620370096642,511.216
60,1,20,50.581201540055794,-41.80701075866318,513.055
61,1,21,52.61730483729869,-27.638413410422665,514.583
62,1,22,52.847601740638595,-12.729440631625689,515.715
63,1,23,51.240902191230646,1.7144658472455876,516.42
64,1,24,48.01355584612958,14.72390197304631,516.717
65,1,25,43.51197282456552,25.925181692982733,516.673
66,1,26,38.08029220786956,35.42399065851658,516.394
67,1,27,31.996321695248213,43.53377137330162,516.014
68,1,28,25.46500111274771,50.59599914489262,515.673
69,1,29,18.6338454709674,56.9112398628106,515.508
70,1,30,11.61099032484693,62.72830024304619,515.631
71,1,31,4.479848505851432,68.2546336212602,516.121
72,1,32,-2.6898642451607753,73.67195718032079,517.011
73,1,33,-9.833458352786854,79.15203651747545,518.284
74,1,34,-16.88348313765199,84.87217651338857,519.872
75,1,35,-23.761543396010065,91.03091027666487,521.664
76,1,36,-30.36797727636049,97.86359246572468,523.513
77,1,37,-36.56846398603309,105.65492585574162,525.25
78,1,38,-42.17687233240854,114.73607216862378,526.701
79,1,39,-46.93820744810819,125.43621920160908,527.704
80,2,0,-48.90142238162329,140.46278563979885,527.994
81,2,1,-51.76921390843655,153.81892003343532,528.084
82,2,2,-52.96018033363333,168.42372229037682,527.47
83,2,3,-52.31006926805318,-176.7850896081447,526.14
84,2,4,-49.90837668039076,-162.96496680381094,524.14
85,2,5,-46.045730534924715,-150.81340457219792,521.575
86,2,6,-41.075333574014735,-140.44907061994547,518.595
87,2,7,-35.31054463149725,-131.64298968531807,515.389
88,2,8,-28.99213470580439,-124.05772310256042,512.166
89,2,9,-22.295195696309417,-117.36913741442036,509.137
90,2,10,-15.346775951763744,-111.30226969548073,506.499
91,2,11,-8.242401644125525,-105.62950389165084,504.415
92,2,12,-1.0587696079150675,-100.1568421399348,503.003
93,2,13,6.1364938135650995,-94.70805189936796,502.326
94,2,14,13.276738567176933,-89.1089155347908,502.386
95,2,15,20.288409278531507,-83.17158918364962,503.127
96,2,16,27.08181275722186,-76.67859962277123,504.44
97,2,17,33.539288749510774,-69.36773588991883,506.177
98,2,18,39.4995850268307,-60.92485709459603,508.164
99,2,19,44.73952515805148,-51.00530506109481,510.218
100,2,20,48.96174319727826,-39.32688710876151,512.167
101,2,21,51.81277002477372,-25.881861218171927,513.864
102,2,22,52.9665426548452,-11.20314606912713,515.202
103,2,23,52.2652154157737,3.623634774518851,516.121
104,2,24,49.80939357893894,17.43622302642444,516.616
105,2,25,45.89936299610593,29.551834557341085,516.731
106,2,26,40.89320999489093,39.86992471381796,516.555
107,2,27,35.10546478657304,48.63060879612687,516.208
108,2,28,28.776239256329458,56.17579241374031,515.83
109,2,29,22.079412944955788,62.83030228811116,515.561
110,2,30,15.140733050166556,68.86828513705082,515.527
111,2,31,8.054387026842585,74.51603195795096,515.827
112,2,32,0.8957446250927933,79.96613359483844,516.516
113,2,33,-6.268985396198184,85.39338141876307,517.603
114,2,34,-13.374692017611379,90.97036747986188,519.045
115,2,35,-20.349602650852944,96.88305733866682,520.751
116,2,36,-27.106111155194185,103.34645852006071,522.592
117,2,37,-33.529162994066226,110.61957862755962,524.407
118,2,38,-39.460844193858385,119.01256289099548,526.022
119,2,39,-44.682325738847204,128.8663538631678,527.268
120,3,0,-50.526604422925296,155.93798622343178,528.124
121,3,1,-52.590018231564486,170.0218499523764,527.867
122,3,2,-52.86574955326332,-175.12605031912693,526.893
123,3,3,-51.313162177554794,-160.6952539614807,525.219
124,3,4,-48.13748962861946,-147.66161377969553,522.92
125,3,5,-43.67781323270802,-136.41734655667034,520.126
126,3,6,-38.275464863402675,-126.871774700984,517.007
127,3,7,-32.20825563500454,-118.71902868122501,513.766
128,3,8,-25.68212941136783,-111.6197642088596,510.614
129,3,9,-18.845878448466692,-105.27318658302961,507.758
130,3,10,-11.80897701831809,-99.42935186124757,505.379
131,3,11,-4.656152336915563,-93.87940651907284,503.62
132,3,12,2.5415005835570508,-88.44021952447903,502.571
133,3,13,9.717824957685831,-82.9385158084121,502.266
134,3,14,16.80375263192314,-77.19523513159099,502.677
135,3,15,23.718928138231064,-71.00974068714658,503.72
136,3,16,30.361389558906016,-64.143843288153,505.266
137,3,17,36.59386887465095,-56.309223574271094,507.15
138,3,18,42.2264219397424,-47.170608049712456,509.194
139,3,19,46.99921128268016,-36.39620320007078,511.216
140,3,20,50.581201540055794,-23.807008550220257,513.055
141,3,21,52.61730483729869,-9.638412055753385,514.583
142,3,22,52.847601740638595,5.270560296156767,515.715
143,3,23,51.240902191230646,19.714466775028043,516.42
144,3,24,48.01355584612958,32.72390418148924,516.717
145,3,25,43.51197282456552,43.92518219387836,516.673
146,3,26,38.08029220786956,53.42399115941222,516.394
147,3,27,31.996321695248213,61.53376845910267,516.014
148,3,28,25.46500111274771,68.59599964578825,515.673
149,3,29,18.6338454709674,74.91124036370624,515.508
150,3,30,11.61099032484693,80.72830074394183,515.631
151,3,31,4.479848505851432,86.25463412215582,516.121
152,3,32,-2.6898642451607753,91.67195768121641,517.011
153,3,33,-9.833458352786854,97.15203701837109,518.284
154,3,34,-16.88348313765199,102.87217701428419,519.872
155,3,35,-23.761543396010065,109.0309107775605,521.664
156,3,36,-30.36797727636049,115.86358613643114,523.513
157,3,37,-36.56846398603309,123.65491952644808,525.25
158,3,38,-42.17687233240854,132.73607949970858,526.701
159,3,39,-46.93820744810819,143.43621287231554,527.704
160,4,0,-48.90142238162329,158.46279297088367,527.994
161,4,1,-51.76921390843655,171.81891370414178,528.084
162,4,2,-52.96018033363333,-173.57628039645104,527.47
163,4,3,-52.31006926805318,-158.78509593743823,526.14
164,4,4,-49.90837668039076,-144.96495947272612,524.14
165,4,5,-46.045730534924715,-132.81341090149147,521.575
166,4,6,-41.075333574014735,-122.44907694923901,518.595
167,4,7,-35.31054463149725,-113.64298918442245,515.389
168,4,8,-28.99213470580439,-106.05772260166478,512.166
169,4,9,-22.295195696309417,-99.3691437437139,509.137
170,4,10,-15.346775951763744,-93.30226919458511,506.499
171,4,11,-8.242401644125525,-87.6295033907552,504.415
172,4,12,-1.0587696079150675,-82.15684163903917,503.003
173,4,13,6.1364938135650995,-76.70805139847232,502.326
174,4,14,13.276738567176933,-71.10891503389516,502.386
175,4,15,20.288409278531507,-65.17158868275399,503.127
176,4,16,27.08181275722186,-58.67859912187559,504.44
177,4,17,33.539288749510774,-51.36773197392861,506.177
178,4,18,39.4995850268307,-42.92486000879498,508.164
179,4,19,44.73952515805148,-33.00530456019918,510.218
180,4,20,48.96174319727826,-21.32688660786588,512.167
